name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
portugal,2018-08-11T02:00:00,18.8,18.8,13.1,69.28,0,0,,0,0,36.7,16,330,1020.4,85.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-11T03:00:00,18,18,13.6,75.53,0,0,,0,0,36.7,17,321,1019.9,85.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-11T04:00:00,17.9,17.9,13.6,76.03,0,0,,0,0,36,15.5,325,1019.4,40,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-11T05:00:00,18,18,14,77.46,0,0,,0,0,34.2,17.2,326,1019.2,50.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-11T06:00:00,17.1,17.1,13.6,80.01,0,0,,0,0,32.4,10,326,1019.5,29.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-11T07:00:00,17.4,17.4,13.8,79.59,0,0,,0,0,31,11,330,1019.7,29.5,11.6,9,0,0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-11T08:00:00,19,19,14.4,74.81,0,0,,0,0,28.4,13.6,330,1019.8,27.5,10,32,0.1,0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-11T09:00:00,21,21,14.7,67.28,0,0,,0,0,31.3,11.9,335,1019.8,27.5,10,63,0.2,1,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-11T10:00:00,23.5,23.5,15.2,59.7,0,0,,0,0,32.8,4.7,306,1019.8,48.7,14.8,146,0.5,1,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-11T11:00:00,24.1,24.1,16,60.46,0,0,,0,0,33.5,12.8,346,1019.9,27.5,10,313,1.1,3,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-11T12:00:00,27.5,27.9,16.1,49.98,0,0,,0,0,32.4,12.6,359,1019.4,42.7,10,703,2.5,7,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-11T13:00:00,28.1,28.5,16.4,48.96,0,0,,0,0,31.7,10.3,349,1018.9,50,11.6,842,3,8,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-11T14:00:00,30.1,30.2,16.3,43.56,0,0,,0,0,32,10.8,330,1018.5,27.3,10,890,3.2,9,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-11T15:00:00,31.9,32.4,17.1,41.24,0,0,,0,0,33.5,11,329,1018,14.6,10,862,3.1,9,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-11T16:00:00,32.4,32.4,16.2,37.82,0,0,,0,0,37.1,13.6,319,1017.5,0,11.6,778,2.8,8,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-11T17:00:00,30.2,29.8,14.7,38.94,0,0,,0,0,40.3,15.5,326,1017.1,0,10,647,2.3,6,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-11T18:00:00,28.7,28.6,15.1,43.66,0,0,,0,0,41.8,14.3,335,1017.1,0,10,476,1.7,5,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-11T19:00:00,26.6,26.6,15.6,50.81,0,0,,0,0,42.1,17.6,329,1017,0,11.6,287,1,3,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-11T20:00:00,25,25,14.7,53.09,0,0,,0,0,42.1,16.5,329,1017.2,0,10,93,0.3,1,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-11T21:00:00,23.8,23.8,12.1,47.82,0,0,,0,0,41,19.1,335,1017.4,0.4,10,11,0,0,,Clear,clear-night,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-11T22:00:00,22.9,22.9,9.8,43.24,0,0,,0,0,38.5,24.2,335,1017.5,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-11T23:00:00,22.9,22.9,10,44.07,0,0,,0,0,38.9,20.2,335,1017.7,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-12T00:00:00,21.9,21.9,10.3,47.54,0,0,,0,0,37.8,16.5,344,1017.8,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-12T01:00:00,21.3,21.3,10.5,50.21,0,0,,0,0,37.8,18.8,340,1017.6,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-12T02:00:00,20.5,20.5,12.6,60.73,0,0,,0,0,36,14.1,345,1017.4,3.5,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-12T03:00:00,20.3,20.3,13.4,64.4,0,0,,0,0,34.6,12.9,326,1016.6,4.9,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-12T04:00:00,19.8,19.8,13.7,67.95,0,0,,0,0,32.4,13.3,328,1016.8,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-12T05:00:00,18.8,18.8,14.4,75.24,0,0,,0,0,31,15.5,338,1016.8,27.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-12T06:00:00,18.5,18.5,14.6,78.37,0,0,,0,0,31.3,15.3,342,1017,27.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-12T07:00:00,18,18,14.9,81.62,0,0,,0,0,31.7,18.2,325,1016.9,23.2,11.6,5,0,0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-12T08:00:00,19.5,19.5,15.2,76.23,0,0,,0,0,33.5,18,328,1016.9,27.5,10,26,0.1,0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-12T09:00:00,21.9,21.9,15.6,67.54,0,0,,0,0,34.9,15.2,338,1017.3,27.5,10,87,0.3,1,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-12T10:00:00,22.9,22.9,15.6,63.46,0,0,,0,0,35.6,11.5,25,1017.4,10.9,26,191,0.7,2,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-12T11:00:00,24.5,24.5,16.2,59.83,0,0,,0,0,37.1,15.3,326,1017.8,27.5,10,333,1.2,3,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-12T12:00:00,26.5,26.5,16.7,54.89,0,0,,0,0,38.2,13.8,335,1017.4,27.5,10,476,1.7,5,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-12T13:00:00,28,28.6,17.1,51.52,0,0,,0,0,40.3,17,346,1017.3,24.7,11.6,507,1.8,5,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-12T14:00:00,28.5,29.2,17.5,51.3,0,0,,0,0,41.8,17.2,335,1017.1,27.5,10,716,2.6,7,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-12T15:00:00,28.4,29,17.1,50.46,0,0,,0,0,43.6,21.5,329,1016.8,27.5,10,452,1.6,5,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-12T16:00:00,28.3,29.1,17.7,52.68,0,0,,0,0,44.3,21.6,329,1016.4,29.5,11.6,299,1.1,3,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-12T17:00:00,25.6,25.6,17.4,60.35,0,0,,0,0,42.5,21.2,334,1016.3,27.5,10,226,0.8,2,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-12T18:00:00,25,25,17.1,61.44,0,0,,0,0,44.3,21,329,1016.2,27.5,10,122,0.4,1,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-12T19:00:00,23.4,23.4,17.1,67.9,0,0,,0,0,43.9,19.1,329,1016.1,24.7,11.6,111,0.4,1,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-12T20:00:00,21.5,21.5,16,71.06,0,0,,0,0,42.5,16.9,330,1016.4,27.5,10,28,0.1,0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-12T21:00:00,20.6,20.6,17.6,82.89,0,0,,0,0,50,21.9,345,1016.8,79.7,10,5,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-12T22:00:00,21,21,18.1,83.35,0,0,,0,0,36.4,24.6,349,1017.3,89.2,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-12T23:00:00,20.9,20.9,18,83.34,0,0,,0,0,37.4,14.6,355,1017.3,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-13T00:00:00,21,21,18,82.81,0,0,,0,0,35.6,18.4,344,1017.3,89.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-13T01:00:00,20.5,20.5,16.8,79.61,0,0,,0,0,31,11.5,344,1017.2,82.9,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-13T02:00:00,20.5,20.5,16.6,78.71,0,0,,0,0,28.4,13.3,348,1017.3,82.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-13T03:00:00,20.1,20.1,17.1,82.81,0,0,,0,0,25.2,12.2,344,1017.1,89.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-13T04:00:00,20,20,16.6,80.81,0,0,,0,0,24.8,14.6,348,1016.8,76.6,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-13T05:00:00,19,19,15.8,81.64,0,0,,0,0,27,11.2,339,1016.8,27.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-13T06:00:00,19,19,15.6,80.67,0,0,,0,0,27.7,10.3,339,1017,46.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-13T07:00:00,18.6,18.6,15.2,80.67,0,0,,0,0,29.5,11.8,343,1017.4,46.2,11.5,9,0,0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-13T08:00:00,18.9,18.9,15,78.06,0,0,,0,0,30.2,10.2,339,1017.9,46.2,10,47,0.2,0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-13T09:00:00,20.4,20.4,14.6,69.55,0,0,,0,0,32,14.6,348,1018.2,81.6,10,131,0.5,1,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-13T10:00:00,21.9,21.9,14.5,62.83,0,0,,0,0,33.5,14.5,357,1018.3,28.8,21.9,151,0.5,2,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-13T11:00:00,23.3,23.3,14.6,58.24,0,0,,0,0,34.6,16.4,336,1018.3,28.7,10,265,1,3,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-13T12:00:00,23.9,23.9,14.7,56.6,0,0,,0,0,35.6,15.7,359,1018.1,27.6,10,433,1.6,4,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-13T13:00:00,25,25,14.8,53.09,0,0,,0,0,37.4,14.4,356,1017.4,2,24.8,704,2.5,7,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-13T14:00:00,25.3,25.3,14.7,51.65,0,0,,0,0,39.6,16.7,352,1017.2,30,10,918,3.3,9,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-13T15:00:00,26.6,26.6,14.3,46.82,0,0,,0,0,41.4,23.6,339,1016.7,30,10,872,3.1,9,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-13T16:00:00,25.7,25.7,14.4,49.68,0,0,,0,0,43.2,15.5,6,1016.2,0.1,26.9,778,2.8,8,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-13T17:00:00,25,25,14.4,51.61,0,0,,0,0,45,21.6,321,1016.2,27.6,10,336,1.2,3,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-13T18:00:00,23.2,23.2,14.1,56.54,0,0,,0,0,46.1,21,338,1016.4,27.5,10,324,1.2,3,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-13T19:00:00,22.6,22.6,14.6,60.72,0,0,,0,0,46.4,20.1,330,1016.2,23.2,11.6,328,1.2,3,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-13T20:00:00,20.7,20.7,13.4,63.11,0,0,,0,0,44.6,17.7,338,1016.4,27.5,10,109,0.4,1,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-13T21:00:00,19.6,19.6,14.3,71.46,0,0,,0,0,42.1,14.8,353,1016.8,27.5,10,13,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-13T22:00:00,19,19,14.4,74.26,0,0,,0,0,38.5,19.1,348,1017.1,24.7,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-13T23:00:00,18.6,18.6,14.3,76.14,0,0,,0,0,38.2,19.3,351,1017.5,27.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-14T00:00:00,18.5,18.5,13.8,74.01,0,0,,0,0,36.7,11.3,13,1017.8,27.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-14T01:00:00,18,18,14.4,79.1,0,0,,0,0,36,15.1,340,1017.7,43.7,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-14T02:00:00,18,18,14.6,80.99,0,0,,0,0,34.6,13.6,343,1017.6,27.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-14T03:00:00,18,18,14.8,81.44,0,0,,0,0,34.2,14,339,1017.2,46.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-14T04:00:00,18,18,15,82.46,0,0,,0,0,34.2,17,338,1017.3,79.7,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-14T05:00:00,18.5,18.5,15.4,82.16,0,0,,0,0,34.6,16.7,334,1017.1,79.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-14T06:00:00,18.1,18.1,15.4,84.01,0,0,,0,0,34.2,15.2,330,1017,79.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-14T07:00:00,18.1,18.1,15.8,86.48,0,0,,0,0,36.7,17.1,338,1017,82,11.4,0.3,0,0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-14T08:00:00,19.5,19.5,16.1,80.84,0,0,,0,0,33.8,16.8,329,1016.9,48.9,9.9,24,0.1,0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-14T09:00:00,21.4,21.4,16.1,71.96,0,0,,0,0,32.4,15.9,332,1017.1,30.7,10,85,0.3,1,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-14T10:00:00,23.8,23.8,17,65.73,0,0,,0,0,30.6,8,313,1017.1,2.2,19.2,186,0.7,2,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-14T11:00:00,24,24,16.1,61.25,0,0,,0,0,29.5,12.6,342,1017.2,28.5,10,373,1.3,4,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-14T12:00:00,26,26,17.1,57.81,0,0,,0,0,27.4,10.3,348,1017.1,27.6,10,781,2.8,8,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-14T13:00:00,26.7,27.5,17.1,55.59,0,0,,0,0,25.2,10.3,203,1016.9,0,22.8,834,3,8,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-14T14:00:00,28.1,28.7,17.1,51.17,0,0,,0,0,27.4,5.5,235,1016.6,30,10,865,3.1,9,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-14T15:00:00,29.9,30.5,17.5,47.36,0,0,,0,0,32.4,14.3,307,1016.1,30,10,837,3,8,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-14T16:00:00,28.9,29.4,17,48.53,0,0,,0,0,36.7,14.8,309,1016,0,24.1,755,2.7,8,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-14T17:00:00,26.2,26.2,16.1,53.85,0,0,,0,0,38.5,16.3,315,1016.1,27.6,10,629,2.3,6,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-14T18:00:00,25.6,25.6,16.1,55.67,0,0,,0,0,39.2,21.2,318,1015.8,27.5,10,464,1.7,5,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-14T19:00:00,24.5,24.5,15.8,58.31,0,0,,0,0,38.5,20,302,1015.8,23.2,11.6,278,1,3,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-14T20:00:00,22.6,22.6,15.3,63.56,0,0,,0,0,38.2,19.6,309,1015.6,27.5,10,83,0.3,1,,Partially cloudy,partly-cloudy-day,"08535099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-14T21:00:00,21.1,21.1,15.3,69.8,0,0,,0,0,36.4,17.7,308,1016.1,27.5,10,10,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-14T22:00:00,20.1,20.1,15.3,74.24,0,0,,0,0,33.1,18.8,322,1016.9,23.2,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-14T23:00:00,19.5,19.5,15.6,78.39,0,0,,0,0,29.5,13.6,325,1016.9,27.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-15T00:00:00,19.4,19.4,15.8,79.78,0,0,,0,0,27.4,13.5,311,1016.9,44.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-15T01:00:00,19,19,15.6,80.81,0,0,,0,0,24.8,13.3,318,1016.8,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-15T02:00:00,18.6,18.6,15.6,82.77,0,0,,0,0,23.4,12.8,304,1016.4,97.6,10,0,0,0,,Overcast,cloudy,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-15T03:00:00,18.5,18.5,15.8,84.38,0,0,,0,0,21.6,13.6,301,1016,27.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-15T04:00:00,18.1,18.1,16.1,88.12,0,0,,0,0,19.4,12.4,314,1015.6,23.2,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-15T05:00:00,18.1,18.1,16.3,88.93,0,0,,0,0,17.6,12.9,305,1015.3,98.1,10,0,0,0,,Overcast,cloudy,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-15T06:00:00,18,18,16.1,88.53,0,0,,0,0,17.6,11.3,310,1015.3,99.7,10,0,0,0,,Overcast,cloudy,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-15T07:00:00,17.6,17.6,16,90.49,0,0,,0,0,19.8,10.9,303,1015.6,23.2,11.6,0.2,0,0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-15T08:00:00,19,19,16.5,85.55,0,0,,0,0,18,9.2,303,1015.9,27.5,10,18,0.1,0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-15T09:00:00,21.4,21.4,16.8,75.05,0,0,,0,0,18.4,8.1,319,1016,27.5,10,75,0.3,1,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-15T10:00:00,22,22,16.6,71.76,0,0,,0,0,19.1,7.1,176,1016,11,10.1,198,0.7,2,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-15T11:00:00,23.9,23.9,17,65.4,0,0,,0,0,18,5.7,188,1016.3,27.5,10,386,1.4,4,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-15T12:00:00,25,25,17.5,63.2,0,0,,0,0,15.8,9.3,126,1016.4,27.2,10,326,1.2,3,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-15T13:00:00,26.1,26.1,17.5,59.08,0,0,,0,0,18,11,147,1015.9,0,11.6,422,1.5,4,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-15T14:00:00,25.8,25.8,17.7,61,0,0,,0,0,21.6,14.8,217,1015.8,32.9,10,533,1.9,5,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-15T15:00:00,26.2,26.2,17.1,57.46,0,0,,0,0,24.8,16.8,222,1015.4,38.3,10,460,1.7,5,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-15T16:00:00,24.9,24.9,17.3,62.53,0,0,,0,0,26.3,16.1,213,1015.1,0,11.6,445,1.6,4,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-15T17:00:00,24.1,24.1,17.5,66.66,0,0,,0,0,26.6,14.8,235,1014.9,49.5,10,408,1.5,4,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-15T18:00:00,23.6,23.6,17.5,68.94,0,0,,0,0,26.3,14.9,270,1014.7,46,10,265,1,3,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-15T19:00:00,23.9,23.9,17.4,66.93,0,0,,0,0,24.8,13.4,295,1014.4,0,11.6,99,0.4,1,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-15T20:00:00,21.9,21.9,17.1,74.46,0,0,,0,0,24.1,14.4,299,1014.6,27.5,10,22,0.1,0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-15T21:00:00,21.6,21.6,16.8,74.47,0,0,,0,0,24.1,14.7,315,1015,27.5,10,7.4,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-15T22:00:00,20.5,20.5,16.8,79.28,0,0,,0,0,24.5,13.7,312,1015.4,23.2,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-15T23:00:00,19.5,19.5,16.6,83.31,0,0,,0,0,25.6,12.5,306,1015.7,67.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-16T00:00:00,19.8,19.8,16.5,81.18,0,0,,0,0,25.6,12.8,319,1015.8,73,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-16T01:00:00,19,19,16.4,84.53,0,0,,0,0,24.5,11.5,326,1016,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
