name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
portugal,2018-09-20T17:00:00,27,27.3,14.8,47.23,0,0,,0,0,38.9,17.2,325,1017.9,0.6,10,486,1.7,5,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-20T18:00:00,26.5,26.5,13.7,45.44,0,0,,0,0,40.7,18,327,1017.8,0.6,10,316,1.1,3,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-20T19:00:00,24,24,14.5,55.33,0,0,,0,0,41.4,22.7,340,1018.3,10,11.6,110,0.4,1,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-20T20:00:00,22.6,22.6,14.6,60.88,0,0,,0,0,40.3,22.1,339,1018.6,1.7,10,12,0,0,,Clear,clear-night,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-20T21:00:00,21.6,21.6,15.6,68.65,0,0,,0,0,39.2,20,355,1019.2,0.3,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-20T22:00:00,20.4,20.4,15.6,73.94,0,0,,0,0,32.4,22.2,351,1019.5,23.2,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-20T23:00:00,19.7,19.7,16.1,79.46,0,0,,0,0,38.2,19.5,344,1020.1,27.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-21T00:00:00,19.5,19.5,16.3,81.88,0,0,,0,0,36.4,17.8,354,1019.9,27.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-21T01:00:00,19.6,19.6,16.8,84.11,0,0,,0,0,33.8,18.9,350,1019.7,24.7,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-21T02:00:00,19.5,19.5,16.6,83.67,0,0,,0,0,33.5,21.1,353,1019.7,79.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-21T03:00:00,19.6,19.6,16.3,81.4,0,0,,0,0,34.6,10.4,359,1019,27.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-21T04:00:00,19.6,19.6,16.5,82.7,0,0,,0,0,34.9,11.2,358,1018.9,23.2,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-21T05:00:00,19.5,19.5,16.6,83.51,0,0,,0,0,34.9,12.8,350,1019.1,27.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-21T06:00:00,19.2,19.2,16.5,84.11,0,0,,0,0,33.8,12.9,340,1019.2,27.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-21T07:00:00,19.1,19.1,16.1,83.06,0,0,,0,0,25.2,13.7,344,1019.4,24.2,11.5,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-21T08:00:00,19.9,19.9,16.5,80.44,0,0,,0,0,32.8,18.7,344,1019.9,27.6,10,23,0.1,0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-21T09:00:00,20.6,20.6,16.4,76.71,0,0,,0,0,34.6,20.7,349,1020.4,28.7,10,94,0.3,1,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-21T10:00:00,22.9,22.9,16.1,65.43,0,0,,0,0,28.8,18,35,1020.5,29.7,26.3,259,0.9,3,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-21T11:00:00,25.5,25.5,16.3,56.8,0,0,,0,0,37.8,13.4,357,1020.4,27.6,10,514,1.9,5,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-21T12:00:00,27.3,28,17.3,54.14,0,0,,0,0,37.4,16.9,356,1020.3,0.6,10,636,2.3,6,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-21T13:00:00,28.4,28.8,16.6,48.68,0,0,,0,0,28.8,14.6,16,1019.8,38.5,28.3,735,2.6,7,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-21T14:00:00,29,29.3,16.3,46.08,0,0,,0,0,37.1,16.7,352,1019.2,6.2,10,751,2.7,8,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-21T15:00:00,29.1,28.9,14.8,41.6,0,0,,0,0,39.2,17.5,351,1018.5,10.7,10,723,2.6,7,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-21T16:00:00,28.1,28.4,16.1,48.01,0,0,,0,0,28.8,18,356,1018.4,49.8,28.7,625,2.3,6,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-21T17:00:00,27,27.2,14.2,45.41,0,0,,0,0,43.9,20.8,326,1018.3,88.2,10,491,1.8,5,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-21T18:00:00,26.1,26.1,13.1,44.47,0,0,,0,0,44.3,20.1,330,1018.4,96.1,10,297,1.1,3,,Overcast,cloudy,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-21T19:00:00,24.7,24.7,14.9,54.61,0,0,,0,0,32.4,18.9,334,1019,60,11.6,115,0.4,1,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-21T20:00:00,22.5,22.5,15.2,63.23,0,0,,0,0,39.2,17.4,336,1019.4,91.9,10,18,0.1,0,,Overcast,cloudy,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-21T21:00:00,21.5,21.5,15.4,68.22,0,0,,0,0,38.5,20.8,340,1020,91.7,10,0,0,0,,Overcast,cloudy,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-21T22:00:00,21,21,14.7,67.06,0,0,,0,0,28.8,15.5,345,1020.3,10,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-21T23:00:00,21,21,14.2,65.16,0,0,,0,0,34.9,16,331,1020.3,66.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-22T00:00:00,20.9,20.9,14.3,65.74,0,0,,0,0,34.2,16,330,1020.5,53.6,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-22T01:00:00,20.4,20.4,15.1,71.8,0,0,,0,0,28.8,12.6,339,1020.7,10,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-22T02:00:00,19.8,19.8,15.4,75.59,0,0,,0,0,32.8,12.9,344,1020.6,45,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-22T03:00:00,19.8,19.8,15.6,76.84,0,0,,0,0,32,13.3,340,1020.2,66,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-22T04:00:00,17.9,17.9,15.4,85.47,0,0,,0,0,31,10.3,345,1020.2,0,11.6,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-22T05:00:00,17.8,17.8,14.6,81.55,0,0,,0,0,28.1,9.7,354,1020.3,55.6,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-22T06:00:00,17.8,17.8,15.4,85.5,0,0,,0,0,26.6,12.9,344,1020.5,52.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08536099999,LPPT,08579099999"
portugal,2018-09-22T07:00:00,17.5,17.5,15.4,87.12,0,0,,0,0,25.9,10.9,351,1021,0,10.3,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-22T08:00:00,17.1,17.1,15.6,91.37,0,0,,0,0,23.8,9,13,1021.2,23.2,9.8,17,0.1,0,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-22T09:00:00,18.9,18.9,16.4,85.41,0,0,,0,0,23.8,9.3,3,1021.3,27.5,10,73,0.3,1,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-22T10:00:00,24.2,24.2,16.4,61.82,0,0,,0,0,24.1,7.3,27,1021.4,0.1,24,167,0.6,2,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-22T11:00:00,24.9,24.9,16.9,61.23,0,0,,0,0,23.8,7.6,60,1021.7,1.5,10,466,1.7,5,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-22T12:00:00,26.5,26.5,16.9,55.54,0,0,,0,0,24.8,7.7,56,1021.6,0.6,10,643,2.3,6,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-22T13:00:00,30.4,30.9,17.3,45.31,0,0,,0,0,27.7,10.4,75,1020.8,10,11.6,724,2.6,7,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-22T14:00:00,30.2,31.2,18.2,48.69,0,0,,0,0,27.4,8.6,88,1020.5,2.2,10,742,2.7,7,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-22T15:00:00,32.1,32.7,17.4,41.48,0,0,,0,0,29.5,9.3,48,1019.8,0.3,10,701,2.5,7,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-22T16:00:00,31.4,31.7,16.7,41.42,0,0,,0,0,33.1,8.6,65,1019.5,60,11.6,602,2.2,6,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-22T17:00:00,31.1,31.7,17.5,44.08,0,0,,0,0,36.4,16.2,329,1019.2,35.8,10,332,1.2,3,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-22T18:00:00,29.3,29.6,16.6,46.12,0,0,,0,0,37.4,17.4,329,1019.4,57.5,10,219,0.8,2,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-22T19:00:00,27.9,27.9,14.7,44.62,0,0,,0,0,36.7,15.8,320,1019.9,80,11.6,54,0.2,1,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-22T20:00:00,25.2,25.2,14.5,51.57,0,0,,0,0,37.1,19,335,1020,54.2,10,12,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-22T21:00:00,24.1,24.1,13.7,52.17,0,0,,0,0,36.7,17.2,337,1020.8,21.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-22T22:00:00,25.7,25.7,12,42.51,0,0,,0,0,36.7,11.2,349,1020.8,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-22T23:00:00,24.8,24.8,12.5,46.25,0,0,,0,0,34.9,12.9,346,1021.1,3.3,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-23T00:00:00,23.9,23.9,13.5,52.03,0,0,,0,0,33.5,8.8,338,1021.4,3.6,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-23T01:00:00,23.8,23.8,13.9,53.91,0,0,,0,0,32,10,338,1021.4,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-23T02:00:00,21.6,21.6,14.3,63.28,0,0,,0,0,31,9.7,342,1021.3,0.6,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-23T03:00:00,21.6,21.6,13.3,59.17,0,0,,0,0,30.6,9.7,333,1020.9,0.4,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-23T04:00:00,21.5,21.5,13.3,59.57,0,0,,0,0,31,12.4,348,1020.4,0,11.6,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-23T05:00:00,21.7,21.7,13.3,58.72,0,0,,0,0,31.3,10.7,339,1020.3,1.9,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-23T06:00:00,23,23,12.1,50.37,0,0,,0,0,32,13.1,350,1020.1,5.6,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-23T07:00:00,21.6,21.6,14.5,64,0,0,,0,0,32.8,11.2,20,1020.3,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-23T08:00:00,19.8,19.8,14.3,70.6,0,0,,0,0,31.3,10.7,11,1021.3,2.5,10,11,0,0,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-23T09:00:00,20.7,20.7,15.3,71.55,0,0,,0,0,31.7,9.2,357,1021.9,2.9,10,48,0.2,0,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-23T10:00:00,24.3,24.3,16.3,60.92,0,0,,0,0,31,7.5,19,1021.4,0,24.1,131,0.5,1,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-23T11:00:00,27.9,28,15.3,46.4,0,0,,0,0,31.7,8.6,55,1021.7,0.8,10,409,1.5,4,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-23T12:00:00,29.9,29.8,15.5,41.79,0,0,,0,0,29.5,8.8,70,1021.4,0.6,10,631,2.3,6,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-23T13:00:00,32,31.2,13.9,33.43,0,0,,0,0,31,12.2,47,1020.7,0,11.6,707,2.5,7,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-23T14:00:00,33.9,33.5,14.9,31.96,0,0,,0,0,34.2,11.5,70,1020.2,1.2,10,726,2.6,7,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-23T15:00:00,34.5,34.6,15.9,33.06,0,0,,0,0,37.8,11.5,27,1019.5,0.3,10,682,2.5,7,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-23T16:00:00,34.2,34.3,16,33.89,0,0,,0,0,25.2,19.1,342,1019.1,0,11.6,586,2.1,6,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-23T17:00:00,33,32.1,13.6,31.07,0,0,,0,0,43.9,20.7,335,1019,3.1,10,455,1.6,5,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-23T18:00:00,32,31,12.9,31.17,0,0,,0,0,45.4,19.3,335,1018.9,0.4,10,284,1,3,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-23T19:00:00,30.5,29.3,11.6,31.37,0,0,,0,0,46.1,19.2,326,1019,0,11.6,74,0.3,1,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-23T20:00:00,26.2,26.2,12.8,43.42,0,0,,0,0,45.4,24,338,1019.7,0,10,14,0.1,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-23T21:00:00,25.3,25.3,12.7,45.46,0,0,,0,0,46.1,24.3,328,1019.9,0,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-23T22:00:00,24.9,24.9,11.2,42.39,0,0,,0,0,46.8,18.5,352,1020.4,0,11.6,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-23T23:00:00,23.8,23.8,12.2,48.38,0,0,,0,0,44.3,17.1,4,1020.9,0,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-24T00:00:00,24.5,24.5,12.6,47.48,0,0,,0,0,40.3,11.4,4,1020.5,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-24T01:00:00,23.4,23.4,12.8,51.26,0,0,,0,0,36.7,12.9,337,1020.8,0,11.6,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-24T02:00:00,24.3,24.3,12.6,48.06,0,0,,0,0,33.8,14.8,335,1019.8,0,10,0,0,0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
portugal,2018-09-24T03:00:00,23,23,12.8,52.51,0,0,,0,0,32,10.7,343,1019.5,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-24T04:00:00,22.2,22.2,16.9,71.96,0,0,,0,0,30.2,9.3,3,1019.5,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-24T05:00:00,21,21,15.3,69.83,0,0,,0,0,27.7,9,28,1019.3,0,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-24T06:00:00,20.8,20.8,16.9,78.59,0,0,,0,0,25.2,7.2,39,1019.1,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-24T07:00:00,20,20,16.7,81.44,0,0,,0,0,24.1,4.7,40,1019.3,0.3,9.6,0,0,0,,Clear,clear-night,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-24T08:00:00,21,21,16.8,76.63,0,0,,0,0,22.7,4.5,39,1019.6,0,9.6,17,0.1,0,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-24T09:00:00,21.8,21.8,16.1,70.25,0,0,,0,0,23.8,4.8,67,1020,0,9.6,67,0.2,1,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-24T10:00:00,24.7,24.7,19.1,71.17,0,0,,0,0,23,3.9,169,1019.8,9.4,17.4,317,1.1,3,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-24T11:00:00,27.1,27.5,15.3,48.52,0,0,,0,0,21.6,9.8,61,1020.7,0,10,503,1.8,5,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-24T12:00:00,30,29.3,13.4,36.07,0,0,,0,0,20.5,14.9,59,1020,0,10,629,2.3,6,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-24T13:00:00,32.4,31.8,14.4,33.75,0,0,,0,0,18,4.4,41,1019.5,0,23.7,706,2.5,7,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-24T14:00:00,34.1,32.9,12.5,27.05,0,0,,0,0,22.3,10.9,56,1018.5,0,10,725,2.6,7,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-24T15:00:00,34.9,33.4,11.2,23.81,0,0,,0,0,23.8,8.4,77,1018.4,0,10,688,2.5,7,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-24T16:00:00,33.8,33.1,14.3,31.03,0,0,,0,0,27.4,4.4,95,1017.1,0,25.9,592,2.1,6,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-24T17:00:00,33.5,33.4,15.8,34.66,0,0,,0,0,29.2,13.2,48,1016.6,0,10,449,1.6,4,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-24T18:00:00,32.9,32.6,15.3,34.83,0,0,,0,0,29.9,15.6,315,1016.3,0,10,275,1,3,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-24T19:00:00,32.5,31.4,12.6,29.87,0,0,,0,0,28.1,17,332,1017,0,11.6,83,0.3,1,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-24T20:00:00,30.1,29.1,12,33,0,0,,0,0,30.6,15.2,331,1016.9,0,10,13,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-24T21:00:00,29.6,28.7,12.3,34.6,0,0,,0,0,31.7,15.2,339,1017,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-24T22:00:00,29,28.3,12.7,36.6,0,0,,0,0,21.6,13,349,1017.4,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-24T23:00:00,28,27.6,12.6,38.52,0,0,,0,0,32.4,7.7,59,1017.8,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-25T00:00:00,27.4,27.1,12,38.41,0,0,,0,0,31.7,8.6,329,1017.8,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-25T01:00:00,26.7,26.6,11.8,39.38,0,0,,0,0,30.6,8.8,347,1017.6,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-25T02:00:00,24.2,24.2,14.5,54.69,0,0,,0,0,28.4,5.1,54,1017.8,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-25T03:00:00,23.5,23.5,14.5,56.96,0,0,,0,0,26.3,0.6,333,1017.6,0.6,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-25T04:00:00,23.9,23.9,14,53.89,0,0,,0,0,24.5,5.5,308,1017.1,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-25T05:00:00,25,25,12.6,46.04,0,0,,0,0,22.7,7.6,322,1016.8,0.3,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-25T06:00:00,22.2,22.2,15,63.86,0,0,,0,0,20.5,5.6,142,1017.3,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-25T07:00:00,21.5,21.5,15.5,68.8,0,0,,0,0,17.6,5.4,45,1017.7,0,11.5,0,0,0,,Clear,clear-night,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-25T08:00:00,22.9,22.9,14.4,58.64,0,0,,0,0,18.4,6.4,17,1017.8,0.9,10,18,0.1,0,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-25T09:00:00,23.9,23.9,14.2,54.63,0,0,,0,0,29.5,12.1,58,1018.2,0.3,10,103,0.4,1,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-25T10:00:00,24.9,24.9,14.9,53.83,0,0,,0,0,15.8,13.4,63,1018.7,0,20.1,334,1.2,3,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-25T11:00:00,26.5,26.5,14.9,49.01,0,0,,0,0,35.3,12.8,63,1018.7,0,10,501,1.8,5,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-25T12:00:00,28.4,28.6,15.8,46.45,0,0,,0,0,31.7,10.4,85,1018.7,0,10,629,2.3,6,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-25T13:00:00,30.5,30.5,16.1,42.05,0,0,,0,0,29.5,7.1,180,1018.4,0,21,698,2.5,7,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-25T14:00:00,32,32,16,38.17,0,0,,0,0,18,7.7,262,1017.9,0,10,712,2.6,7,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-25T15:00:00,31.2,30.8,15.1,37.71,0,0,,0,0,20.5,17.3,212,1017.6,0.4,10,666,2.4,7,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-25T16:00:00,29.3,28.9,13.9,38.97,0,0,,0,0,25.2,18.1,239,1017.4,0,23.1,571,2.1,6,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-25T17:00:00,29.3,28.7,13.3,37.56,0,0,,0,0,20.5,21.4,247,1017,20.9,10,431,1.6,4,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-25T18:00:00,29.2,28.4,12.3,35.21,0,0,,0,0,19.4,15.6,254,1016.9,35.9,10,259,0.9,3,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-25T19:00:00,28.3,27.8,12.6,37.85,0,0,,0,0,17.3,14.6,243,1017.2,0,11.6,79,0.3,1,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-25T20:00:00,26.8,26.6,11.5,38.64,0,0,,0,0,13,12.2,262,1017.9,35.9,10,9,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-25T21:00:00,25.2,25.2,12.6,45.53,0,0,,0,0,13,12.6,268,1018.2,33.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
